Datetime,Close,High,Low,Open,Volume
2025-01-11 09:48:00+00:00,94234.0390625,94248.3515625,94234.0390625,94248.3515625,0
2025-01-11 09:50:00+00:00,94247.5,94247.5,94247.5,94247.5,0
2025-01-11 09:52:00+00:00,94253.4609375,94253.4609375,94238.9140625,94238.9140625,0
2025-01-11 09:54:00+00:00,94233.125,94233.125,94233.125,94233.125,0
2025-01-11 09:56:00+00:00,94258.1015625,94258.1015625,94240.0390625,94240.0390625,0
2025-01-11 09:58:00+00:00,94289.3359375,94289.3359375,94273.6875,94273.6875,0
2025-01-11 10:00:00+00:00,94318.5,94318.5,94315.53125,94315.53125,0
2025-01-11 10:02:00+00:00,94350.90625,94350.90625,94350.90625,94350.90625,0
2025-01-11 10:04:00+00:00,94315.0546875,94320.9453125,94315.0546875,94320.9453125,8822784
2025-01-11 10:06:00+00:00,94315.6796875,94315.6796875,94315.6796875,94315.6796875,0
2025-01-11 10:08:00+00:00,94325.6640625,94331.0390625,94325.6640625,94331.0390625,0
2025-01-11 10:10:00+00:00,94334.359375,94334.359375,94332.7421875,94332.7421875,4476928
2025-01-11 10:12:00+00:00,94367.6953125,94367.6953125,94353.5390625,94353.5390625,3534848
2025-01-11 10:14:00+00:00,94357.5859375,94381.3046875,94357.5859375,94381.3046875,0
2025-01-11 10:16:00+00:00,94342.21875,94353.8125,94342.21875,94353.8125,491520
2025-01-11 10:18:00+00:00,94320.4765625,94320.4765625,94320.4765625,94320.4765625,0
2025-01-11 10:20:00+00:00,94322.0390625,94322.0390625,94322.0390625,94322.0390625,0
2025-01-11 10:22:00+00:00,94334.8515625,94334.8515625,94334.8515625,94334.8515625,0
2025-01-11 10:24:00+00:00,94333.3125,94339.8359375,94333.3125,94339.8359375,0
2025-01-11 10:26:00+00:00,94310.3125,94310.3125,94310.3125,94310.3125,0
2025-01-11 10:28:00+00:00,94337.625,94345.6640625,94337.625,94345.6640625,0
2025-01-11 10:30:00+00:00,94341.8203125,94341.8203125,94341.8203125,94341.8203125,1417216
2025-01-11 10:32:00+00:00,94308.421875,94308.421875,94305.3359375,94305.3359375,0
2025-01-11 10:34:00+00:00,94344.421875,94344.421875,94333.40625,94333.40625,3420160
2025-01-11 10:36:00+00:00,94379.7265625,94379.7265625,94372.2265625,94372.2265625,0
2025-01-11 10:38:00+00:00,94372.4140625,94372.4140625,94372.4140625,94372.4140625,0
2025-01-11 10:40:00+00:00,94336.296875,94344.53125,94336.296875,94344.53125,0
2025-01-11 10:42:00+00:00,94330.8125,94337.5859375,94330.8125,94337.5859375,880640
2025-01-11 10:44:00+00:00,94351.671875,94351.671875,94351.671875,94351.671875,0
2025-01-11 10:46:00+00:00,94417.5234375,94417.5234375,94361.59375,94361.59375,1228800
2025-01-11 10:48:00+00:00,94443.3125,94443.3125,94426.109375,94426.109375,1851392
2025-01-11 10:50:00+00:00,94445.7109375,94446.546875,94445.7109375,94446.546875,4202496
2025-01-11 10:52:00+00:00,94472.65625,94472.65625,94459.9296875,94459.9296875,1175552
2025-01-11 10:54:00+00:00,94475.7265625,94475.7265625,94475.7265625,94475.7265625,0
2025-01-11 10:56:00+00:00,94457.4921875,94457.4921875,94442.8515625,94442.8515625,4780032
2025-01-11 10:58:00+00:00,94446.03125,94446.03125,94446.03125,94446.03125,0
2025-01-11 11:00:00+00:00,94447.8203125,94457.75,94447.8203125,94457.75,0
2025-01-11 11:02:00+00:00,94455.484375,94455.484375,94443.1171875,94443.1171875,0
2025-01-11 11:04:00+00:00,94520.4609375,94520.4609375,94459.578125,94459.578125,0
2025-01-11 11:06:00+00:00,94483.234375,94483.234375,94483.234375,94483.234375,0
2025-01-11 11:08:00+00:00,94576.8203125,94576.8203125,94517.8203125,94517.8203125,311296
2025-01-11 11:10:00+00:00,94515.2578125,94538.46875,94515.2578125,94538.46875,4968448
2025-01-11 11:12:00+00:00,94497.8984375,94497.8984375,94497.5234375,94497.5234375,3997696
2025-01-11 11:14:00+00:00,94486.71875,94486.71875,94482.640625,94482.640625,0
2025-01-11 11:16:00+00:00,94489.8125,94489.8125,94484.90625,94484.90625,544768
2025-01-11 11:18:00+00:00,94514.0390625,94514.0390625,94514.0390625,94514.0390625,0
2025-01-11 11:20:00+00:00,94556.2734375,94562.921875,94556.2734375,94562.921875,0
2025-01-11 11:22:00+00:00,94553.78125,94553.78125,94548.28125,94548.28125,0
2025-01-11 11:24:00+00:00,94558.3828125,94558.3828125,94540.8515625,94540.8515625,249856
2025-01-11 11:26:00+00:00,94567.734375,94568.234375,94567.734375,94568.234375,1376256
2025-01-11 11:28:00+00:00,94556.1328125,94556.46875,94556.1328125,94556.46875,0
2025-01-11 11:30:00+00:00,94558.4453125,94558.4453125,94558.4453125,94558.4453125,0
2025-01-11 11:32:00+00:00,94565.7578125,94565.7578125,94564.125,94564.125,0
2025-01-11 11:34:00+00:00,94612.6328125,94612.6328125,94586.734375,94586.734375,0
2025-01-11 11:36:00+00:00,94692.328125,94692.328125,94630.4140625,94630.4140625,0
2025-01-11 11:38:00+00:00,94733.578125,94733.578125,94733.578125,94733.578125,0
2025-01-11 11:40:00+00:00,94691.296875,94691.296875,94681.109375,94681.109375,0
2025-01-11 11:42:00+00:00,94715.078125,94715.078125,94715.078125,94715.078125,1957888
2025-01-11 11:44:00+00:00,94713.1796875,94715.78125,94713.1796875,94715.78125,0
2025-01-11 11:46:00+00:00,94670.0625,94674.65625,94670.0625,94674.65625,1368064
2025-01-11 11:48:00+00:00,94651.40625,94660.2265625,94651.40625,94660.2265625,0
2025-01-11 11:50:00+00:00,94640.359375,94640.359375,94619.2421875,94619.2421875,8601600
2025-01-11 11:52:00+00:00,94593.671875,94595.6640625,94593.671875,94595.6640625,3416064
2025-01-11 11:54:00+00:00,94595.515625,94595.515625,94595.515625,94595.515625,540672
2025-01-11 11:56:00+00:00,94592.90625,94592.90625,94589.4921875,94589.4921875,1576960
2025-01-11 11:58:00+00:00,94586.984375,94586.984375,94583.6015625,94583.6015625,0
2025-01-11 12:00:00+00:00,94593.234375,94603.3125,94593.234375,94603.3125,0
2025-01-11 12:02:00+00:00,94593.5078125,94597.703125,94593.5078125,94597.703125,0
2025-01-11 12:04:00+00:00,94572.4453125,94589.1484375,94572.4453125,94589.1484375,0
2025-01-11 12:06:00+00:00,94541.640625,94541.640625,94541.640625,94541.640625,0
2025-01-11 12:08:00+00:00,94491.8203125,94524.4296875,94491.8203125,94524.4296875,0
2025-01-11 12:10:00+00:00,94506.5234375,94506.5234375,94506.5234375,94506.5234375,10170368
2025-01-11 12:12:00+00:00,94505.7578125,94512.6171875,94505.7578125,94512.6171875,0
2025-01-11 12:14:00+00:00,94503.1875,94504.9609375,94503.1875,94504.9609375,0
2025-01-11 12:16:00+00:00,94541.609375,94541.609375,94541.2265625,94541.2265625,991232
2025-01-11 12:18:00+00:00,94544.8046875,94544.8046875,94544.8046875,94544.8046875,0
2025-01-11 12:20:00+00:00,94550.3671875,94552.0234375,94550.3671875,94552.0234375,0
2025-01-11 12:22:00+00:00,94519.265625,94519.265625,94500.2265625,94500.2265625,0
2025-01-11 12:24:00+00:00,94565.234375,94565.234375,94516.625,94516.625,0
2025-01-11 12:26:00+00:00,94566.578125,94569.765625,94566.578125,94569.765625,2052096
2025-01-11 12:28:00+00:00,94576.3984375,94576.3984375,94570.2421875,94570.2421875,0
2025-01-11 12:30:00+00:00,94558.09375,94558.09375,94558.09375,94558.09375,262144
2025-01-11 12:32:00+00:00,94542.109375,94555.828125,94542.109375,94555.828125,0
2025-01-11 12:34:00+00:00,94521.3515625,94523.4921875,94521.3515625,94523.4921875,1802240
2025-01-11 12:36:00+00:00,94541.8515625,94541.8515625,94535.3125,94535.3125,0
2025-01-11 12:38:00+00:00,94521.9296875,94521.9296875,94521.9296875,94521.9296875,0
2025-01-11 12:40:00+00:00,94510.15625,94524.9765625,94510.15625,94524.9765625,0
2025-01-11 12:42:00+00:00,94526.9765625,94526.9765625,94526.9765625,94526.9765625,12095488
2025-01-11 12:44:00+00:00,94555.59375,94563.4765625,94555.59375,94563.4765625,0
2025-01-11 12:46:00+00:00,94539.84375,94539.84375,94539.84375,94539.84375,0
2025-01-11 12:48:00+00:00,94531.5625,94541.7734375,94531.5625,94541.7734375,1179648
2025-01-11 12:50:00+00:00,94536.4921875,94536.4921875,94528.078125,94528.078125,0
2025-01-11 12:52:00+00:00,94528.3828125,94528.3828125,94528.3828125,94528.3828125,0
2025-01-11 12:54:00+00:00,94532.953125,94532.953125,94532.953125,94532.953125,0
2025-01-11 12:56:00+00:00,94513.125,94547.875,94513.125,94547.875,0
2025-01-11 12:58:00+00:00,94526.4375,94526.4375,94523.1328125,94523.1328125,0
2025-01-11 13:00:00+00:00,94547.078125,94547.078125,94522.78125,94522.78125,0
2025-01-11 13:02:00+00:00,94542.9921875,94542.9921875,94540.140625,94540.140625,0
2025-01-11 13:04:00+00:00,94548.2421875,94548.2421875,94548.2421875,94548.2421875,0
2025-01-11 13:06:00+00:00,94518.8515625,94518.8515625,94518.8515625,94518.8515625,0
2025-01-11 13:08:00+00:00,94426.0625,94464.875,94426.0625,94464.875,786432
2025-01-11 13:10:00+00:00,94440.9453125,94443.65625,94440.9453125,94443.65625,0
2025-01-11 13:12:00+00:00,94458.9921875,94458.9921875,94451.7578125,94451.7578125,0
2025-01-11 13:14:00+00:00,94459.6796875,94459.6796875,94459.6796875,94459.6796875,0
2025-01-11 13:16:00+00:00,94427.75,94434.890625,94427.75,94434.890625,0
2025-01-11 13:18:00+00:00,94407.109375,94407.109375,94407.109375,94407.109375,0
2025-01-11 13:20:00+00:00,94361.8828125,94382.4921875,94361.8828125,94382.4921875,401408
2025-01-11 13:22:00+00:00,94364.7109375,94374.1015625,94364.7109375,94374.1015625,868352
2025-01-11 13:24:00+00:00,94378.4921875,94378.4921875,94374.9765625,94374.9765625,8994816
2025-01-11 13:26:00+00:00,94427.5234375,94427.5234375,94387.6640625,94387.6640625,0
2025-01-11 13:28:00+00:00,94428.1796875,94428.1796875,94424.5234375,94424.5234375,0
2025-01-11 13:30:00+00:00,94419.53125,94419.53125,94419.53125,94419.53125,0
2025-01-11 13:32:00+00:00,94366.71875,94366.71875,94366.71875,94366.71875,0
2025-01-11 13:34:00+00:00,94387.75,94387.75,94335.5,94335.5,0
2025-01-11 13:36:00+00:00,94335.6328125,94335.6328125,94335.6328125,94335.6328125,0
2025-01-11 13:38:00+00:00,94345.8515625,94345.8515625,94341.0703125,94341.0703125,0
2025-01-11 13:40:00+00:00,94348.3828125,94355.1875,94348.3828125,94355.1875,0
2025-01-11 13:42:00+00:00,94334.984375,94334.984375,94334.984375,94334.984375,0
2025-01-11 13:44:00+00:00,94380.046875,94380.046875,94365.2890625,94365.2890625,0
2025-01-11 13:46:00+00:00,94397.4921875,94397.4921875,94395.0390625,94395.0390625,0
2025-01-11 13:48:00+00:00,94371.6328125,94371.6328125,94369.1328125,94369.1328125,0
2025-01-11 13:50:00+00:00,94376.9765625,94376.9765625,94372.7890625,94372.7890625,0
2025-01-11 13:52:00+00:00,94371.8046875,94371.8046875,94371.8046875,94371.8046875,0
2025-01-11 13:54:00+00:00,94403.421875,94403.421875,94403.421875,94403.421875,0
2025-01-11 13:56:00+00:00,94389.0078125,94396.5859375,94389.0078125,94396.5859375,0
2025-01-11 13:58:00+00:00,94375.6484375,94375.6484375,94373.40625,94373.40625,0
2025-01-11 14:00:00+00:00,94391.8359375,94391.8359375,94391.8359375,94391.8359375,0
2025-01-11 14:02:00+00:00,94397.4765625,94403.46875,94397.4765625,94403.46875,0
2025-01-11 14:04:00+00:00,94386.2109375,94394.4375,94386.2109375,94394.4375,0
2025-01-11 14:06:00+00:00,94398.71875,94398.71875,94398.71875,94398.71875,0
2025-01-11 14:08:00+00:00,94397.9375,94406.671875,94397.9375,94406.671875,0
2025-01-11 14:10:00+00:00,94337.5859375,94384.921875,94337.5859375,94384.921875,0
2025-01-11 14:12:00+00:00,94306.7578125,94334.1328125,94306.7578125,94334.1328125,192512
2025-01-11 14:14:00+00:00,94316.0390625,94316.0390625,94316.0390625,94316.0390625,0
2025-01-11 14:16:00+00:00,94325.8359375,94337.640625,94325.8359375,94337.640625,0
2025-01-11 14:18:00+00:00,94309.7890625,94309.7890625,94309.7890625,94309.7890625,0
2025-01-11 14:20:00+00:00,94315.859375,94315.859375,94313.3125,94313.3125,0
2025-01-11 14:22:00+00:00,94319.671875,94319.671875,94319.671875,94319.671875,0
2025-01-11 14:24:00+00:00,94310.578125,94311.4453125,94310.578125,94311.4453125,0
2025-01-11 14:26:00+00:00,94296.890625,94312.25,94296.890625,94312.25,0
2025-01-11 14:28:00+00:00,94356.765625,94356.765625,94322.3515625,94322.3515625,0
2025-01-11 14:30:00+00:00,94339.7578125,94339.7578125,94339.7578125,94339.7578125,0
2025-01-11 14:32:00+00:00,94409.9140625,94411.1171875,94409.9140625,94411.1171875,0
2025-01-11 14:34:00+00:00,94440.1171875,94440.1171875,94413.390625,94413.390625,0
2025-01-11 14:36:00+00:00,94470.265625,94470.265625,94428.2734375,94428.2734375,0
2025-01-11 14:38:00+00:00,94518.25,94518.25,94518.25,94518.25,0
2025-01-11 14:40:00+00:00,94480.421875,94491.890625,94480.421875,94491.890625,0
2025-01-11 14:42:00+00:00,94555.3359375,94555.3359375,94555.3359375,94555.3359375,0
2025-01-11 14:44:00+00:00,94539.8359375,94539.8359375,94539.8359375,94539.8359375,0
2025-01-11 14:46:00+00:00,94555.2421875,94555.2421875,94531.5703125,94531.5703125,0
2025-01-11 14:48:00+00:00,94535.640625,94535.640625,94531.9765625,94531.9765625,0
2025-01-11 14:50:00+00:00,94478.96875,94536.9921875,94478.96875,94536.9921875,0
2025-01-11 14:52:00+00:00,94506.46875,94506.46875,94492.265625,94492.265625,0
2025-01-11 14:54:00+00:00,94490.921875,94490.921875,94490.921875,94490.921875,0
2025-01-11 14:56:00+00:00,94534.71875,94534.71875,94495.59375,94495.59375,0
2025-01-11 14:58:00+00:00,94590.21875,94590.21875,94550.9140625,94550.9140625,0
2025-01-11 15:00:00+00:00,94549.765625,94569.796875,94549.765625,94569.796875,0
2025-01-11 15:02:00+00:00,94537.875,94537.875,94537.875,94537.875,0
2025-01-11 15:04:00+00:00,94558.6875,94560.40625,94558.6875,94560.40625,0
2025-01-11 15:06:00+00:00,94587.625,94587.625,94587.625,94587.625,0
2025-01-11 15:08:00+00:00,94554.015625,94554.015625,94539.921875,94539.921875,0
2025-01-11 15:10:00+00:00,94561.328125,94561.328125,94561.328125,94561.328125,0
2025-01-11 15:12:00+00:00,94496.796875,94523.6015625,94496.796875,94523.6015625,0
2025-01-11 15:14:00+00:00,94478.3828125,94491.46875,94478.3828125,94491.46875,0
2025-01-11 15:16:00+00:00,94422.796875,94467.671875,94422.796875,94467.671875,0
2025-01-11 15:18:00+00:00,94401.453125,94401.453125,94401.453125,94401.453125,0
2025-01-11 15:20:00+00:00,94388.5,94392.03125,94388.5,94392.03125,0
2025-01-11 15:22:00+00:00,94395.4140625,94397.8671875,94395.4140625,94397.8671875,0
2025-01-11 15:24:00+00:00,94418.8515625,94418.8515625,94409.9296875,94409.9296875,0
2025-01-11 15:26:00+00:00,94424.734375,94424.734375,94417.203125,94417.203125,0
2025-01-11 15:28:00+00:00,94460.875,94460.875,94460.875,94460.875,0
2025-01-11 15:30:00+00:00,94405.0,94405.0,94405.0,94405.0,0
2025-01-11 15:32:00+00:00,94399.7265625,94399.7265625,94399.7265625,94399.7265625,0
2025-01-11 15:34:00+00:00,94393.125,94404.9453125,94393.125,94404.9453125,0
2025-01-11 15:36:00+00:00,94375.8046875,94375.8046875,94375.8046875,94375.8046875,0
2025-01-11 15:38:00+00:00,94377.3203125,94377.3203125,94377.3203125,94377.3203125,0
2025-01-11 15:40:00+00:00,94430.6796875,94433.3828125,94430.6796875,94433.3828125,0
2025-01-11 15:42:00+00:00,94442.7578125,94442.7578125,94442.7578125,94442.7578125,0
2025-01-11 15:44:00+00:00,94418.796875,94418.796875,94418.796875,94418.796875,0
2025-01-11 15:46:00+00:00,94418.046875,94418.046875,94409.4296875,94409.4296875,0
2025-01-11 15:48:00+00:00,94410.546875,94417.15625,94410.546875,94417.15625,0
2025-01-11 15:50:00+00:00,94384.6640625,94405.578125,94384.6640625,94405.578125,0
2025-01-11 15:52:00+00:00,94348.3203125,94350.8046875,94348.3203125,94350.8046875,0
2025-01-11 15:54:00+00:00,94356.9140625,94356.9140625,94356.9140625,94356.9140625,0
2025-01-11 15:56:00+00:00,94390.8515625,94390.8515625,94368.453125,94368.453125,0
2025-01-11 15:58:00+00:00,94373.1640625,94375.90625,94373.1640625,94375.90625,0
2025-01-11 16:00:00+00:00,94415.0078125,94415.0078125,94382.6796875,94382.6796875,0
2025-01-11 16:02:00+00:00,94396.0859375,94413.7578125,94396.0859375,94413.7578125,0
2025-01-11 16:04:00+00:00,94409.5625,94409.5625,94400.90625,94400.90625,0
2025-01-11 16:06:00+00:00,94409.4140625,94409.4140625,94409.4140625,94409.4140625,0
2025-01-11 16:08:00+00:00,94313.6015625,94349.5,94313.6015625,94349.5,0
2025-01-11 16:10:00+00:00,94322.6796875,94329.90625,94322.6796875,94329.90625,0
2025-01-11 16:12:00+00:00,94387.5078125,94387.5078125,94336.921875,94336.921875,0
2025-01-11 16:14:00+00:00,94374.7734375,94379.0703125,94374.7734375,94379.0703125,0
2025-01-11 16:16:00+00:00,94444.6796875,94444.6796875,94410.5,94410.5,0
2025-01-11 16:18:00+00:00,94421.90625,94421.90625,94421.90625,94421.90625,0
2025-01-11 16:20:00+00:00,94359.21875,94379.484375,94359.21875,94379.484375,0
2025-01-11 16:22:00+00:00,94369.5703125,94380.8359375,94369.5703125,94380.8359375,0
2025-01-11 16:24:00+00:00,94337.609375,94364.734375,94337.609375,94364.734375,0
2025-01-11 16:26:00+00:00,94334.734375,94334.734375,94334.734375,94334.734375,0
2025-01-11 16:28:00+00:00,94379.4921875,94379.4921875,94347.578125,94347.578125,0
2025-01-11 16:30:00+00:00,94404.859375,94404.859375,94404.859375,94404.859375,0
2025-01-11 16:32:00+00:00,94474.859375,94474.859375,94474.859375,94474.859375,0
2025-01-11 16:34:00+00:00,94521.953125,94521.953125,94502.1796875,94502.1796875,0
2025-01-11 16:36:00+00:00,94496.7265625,94496.7265625,94496.7265625,94496.7265625,0
2025-01-11 16:38:00+00:00,94642.5234375,94642.5234375,94604.28125,94604.28125,0
2025-01-11 16:40:00+00:00,94652.9921875,94652.9921875,94627.0859375,94627.0859375,0
2025-01-11 16:42:00+00:00,94659.59375,94659.59375,94659.59375,94659.59375,0
2025-01-11 16:44:00+00:00,94647.9453125,94654.9921875,94647.9453125,94654.9921875,0
2025-01-11 16:46:00+00:00,94591.53125,94642.0078125,94591.53125,94642.0078125,0
2025-01-11 16:48:00+00:00,94518.3046875,94542.3984375,94518.3046875,94542.3984375,0
2025-01-11 16:50:00+00:00,94506.15625,94506.15625,94506.15625,94506.15625,0
2025-01-11 16:52:00+00:00,94435.515625,94448.3984375,94435.515625,94448.3984375,0
2025-01-11 16:54:00+00:00,94417.6640625,94417.6640625,94417.6640625,94417.6640625,378880
2025-01-11 16:56:00+00:00,94437.3046875,94437.3046875,94437.3046875,94437.3046875,0
2025-01-11 16:58:00+00:00,94431.8125,94446.3203125,94431.8125,94446.3203125,0
2025-01-11 17:00:00+00:00,94368.7265625,94368.7265625,94368.7265625,94368.7265625,0
2025-01-11 17:02:00+00:00,94308.625,94316.9921875,94308.625,94316.9921875,0
2025-01-11 17:04:00+00:00,94292.2734375,94307.234375,94292.2734375,94307.234375,0
2025-01-11 17:06:00+00:00,94230.3125,94230.3125,94230.3125,94230.3125,0
2025-01-11 17:08:00+00:00,94302.265625,94310.7578125,94302.265625,94310.7578125,0
2025-01-11 17:10:00+00:00,94303.2734375,94313.3515625,94303.2734375,94313.3515625,0
2025-01-11 17:12:00+00:00,94111.0,94268.5859375,94111.0,94268.5859375,0
2025-01-11 17:14:00+00:00,94060.453125,94060.453125,94060.453125,94060.453125,0
